caption,label
No more happy hour! What's the world coming to?,not_funny
"Yes, with a twist. But not straight up. With a slight tilt to the axis.",not_funny
"I tell ya, I don't get no respect. No respect at all.",not_funny
Get me a screwdriver.  I need to fix a few things.,not_funny
Why can't I run up a bar tab like everyone else?,not_funny
I've got the weight of me on my shoulders...,not_funny
I’m tired of these constant hot flashes. Especially since they are not all my fault.,not_funny
"I tell you Gus, I'm about to just give it all up.",not_funny
Bartender can I get some more ice? All mine has melted.,not_funny
"I hear Google, Tesla and Apple are bidding to slap their corporate name on me, so you can kiss Earth goodbye.",not_funny
I can never find pants that fit...,not_funny
Global warming is a hoax !,not_funny
I damned well am getting hot and bothered.,not_funny
Could you turn up the A.C. a little?,not_funny
"And why is it always a ""handbasket""?",not_funny
This job is killin me.,not_funny
My humans don't understand me.,not_funny
"The glass half-full is not going to solve my warming issues - gimme a double, on the rocks!",not_funny
Do you have any non-carbonated drinks?,not_funny
So then she calls me an oddball.,not_funny
I feel like I have the world on my shoulders.,not_funny
My wife thinks I'm too geocentric.,not_funny
I'm going to be meeting Venus here. Do you serve Molten Lava Martinis?,not_funny
I couldn’t find another way to avoid reality.,not_funny
Is there any hope?,not_funny
"I see your ice is melting, too.",not_funny
I haven't any drinkable water left. Where do you get yours?,not_funny
"Look, none of my siblings have creatures like you boring holes and mucking up the place.There’s a reason I’m the family soak.”",not_funny
I just don’t know what I’m coming to…,not_funny
Got any stronger electrolytes to treat this dehydration? This blazing heat has caused me to lose about 50% of my water,not_funny
Sitting on a rainbow wears me out.,not_funny
Just water.  I'm hot!,not_funny
"Set me up again Joe. I tells ya, it never ends with these people. The next meteor can't come quickly enough.",not_funny
"The doctor said I could eat whatever I wanted.  This is a good thing, right?",not_funny
"The dinosaurs were bad, but you guys? You guys were a death sentence.",not_funny
Do you sometimes feel I am spinning out of control?,not_funny
"How many millennia do I have to put up with this shitty climate?""",not_funny
"Something REALLY refreshing, please!",not_funny
"Better give me a glass of water with that, I'm feeling pretty dehydrated these days...",not_funny
"If Mars is for men and Venus is for women, who am I stuck with?",not_funny
I'll need another fifteen sextillion shots of distilled water for my fish.,not_funny
"So I said to God, why does my eye   Look like this? It’s ridiculous!!",not_funny
Can I get some extra ice?,not_funny
Maybe they’ll all have to move to Mars — unfortunately for Mars.,not_funny
Make it a double with a side of  Sunscreen,not_funny
I’m the one with the weight of everyone else on my shoulders!,not_funny
You wouldn’t believe the pain from the weight on my shoulders!,not_funny
"Actually, it's last call for you.",not_funny
I like it here. Everybody knows my name.,not_funny
"Never tell a trucker, you don’t know where OLAY is.",not_funny
"Is it just me, or is it really hot in here?",not_funny
"…And yet I’m still dizzy, after spinning for ages!",not_funny
So then this watering hole was the only one around.,not_funny
"So, it all started when my wife asked me if her skirt made her look flat.",not_funny
"You don’t need to worry about my troubles, nobody ever does.",not_funny
The Koch brothers just walked in!  Where do I hide?,not_funny
I’m telling you this drink is flat - not me!,not_funny
I 'm simply fed up being on everyone's string!,not_funny
"As I get older, my health isn’t what it used to be",not_funny
Where do you want me to start?,not_funny
Do me a favor and stop saying 'small world.',not_funny
However many more it will take.,not_funny
I just can't believe Jimmy Buffet died.,not_funny
"You know, it's just ... I feel like I have the weight of a man on my shoulders.",not_funny
So Jupiter and Venus orbit into a bar…,not_funny
She just spun me around!,not_funny
I'll have five more.,not_funny
"Is this place hot, or is it just me?",not_funny
One more of these and I’ll wake up with the spins!,not_funny
Is it just me or is it hot in here?,not_funny
"So I told him, “you can’t take him off the team! We need nine to play ball!”",not_funny
I’m going for the world record.,not_funny
...and then he MOONED me!,not_funny
I swear it was pangea not panegyric,not_funny
"Straight up please, I've got plenty of rocks.",not_funny
Who'd a thought I'd ever miss the Jurassic period!,not_funny
How was I supposed to know Mars would get so upset,not_funny
"My God, these people are driving me to extinction!",not_funny
"Can you believe this, I gave her the world and she ends up with Uranus.",not_funny
Can I get some bread?,not_funny
I don't know how else to explain it. That's just the way of the world.,not_funny
"What did I ever do you guys? Why are you trying to kill me off?""",not_funny
It's like a merry-go-round. When will it stop?,not_funny
You wouldn't believe the hot flashes I've been feeling now.,not_funny
"Wait, that's not the end of the story. It's just a period of transition.",not_funny
"I had a great fall, but the people I sued had greater lawyers.",not_funny
"Believe me, I'd rather fall off the wagon",not_funny
We need to adopt a global perspective on this matter.,not_funny
"Four and a half billion years old, and now I get hot flashes?!",not_funny
Please testify I didn't order ice for the drink!,not_funny
i keep getting these hot flashes,not_funny
Could I get some ice for my drink?  I'm running out.,not_funny
I’m really not sure how much more of this I can take!,not_funny
"Is it just me, or is it hot in here? _______________________________  ~ Ellen Zaslow, Sausalito, CA",not_funny
"Hey guess the moon has more water than me. -Abhya Jain Bangalore, India.",not_funny
"I’ve got pollution, I’ve got war, and on top of all that, I’ve got Elon Musk.",not_funny
"Hey, turn up the AC, will you?  I’m melting here!",not_funny
What do you mean I can't put it on my tab?,not_funny
"No more for me, pal.  I'm already spinning.",not_funny
"More water, please.  I have a notion that my oceans are drying up.",not_funny
"Hey, is it hot in here or is it me?",not_funny
Extra ice and make it a double.,not_funny
"What I would really like is to meet a large gas giant, settle down, and raise a couple of moons.",not_funny
I just turned 4.5 billion and my life is still going in circles!”,not_funny
Pour me another and make it snappy! I only have 90 seconds left according to the Bulletin of the Atomic Scientists.,not_funny
"Francis, good to Si you!",not_funny
"I've go to say, sometimes all this spinning and orbiting makes me dizzy.",not_funny
"People keep telling me not to get so hot and bothered but it's hard, you know what I mean?",not_funny
Anything with ice.  It's hot as hell out there.,not_funny
How could I possibly be flat? It's so annoying.,not_funny
"At first I thought it was just menopause,  but now I am quite certain it is global warming.",not_funny
Would you have one of those swivel chairs? I'm trying to work remotely.,not_funny
Oh man Oman. Nothing changed. All the same!,not_funny
Everything’s inflamed - or maybe it’s just plaque psoriasis.,not_funny
What in the world is this?,not_funny
"More, please.  I’m so very dry",not_funny
How I wish to get as old as you.,not_funny
Let me tell you what’ s wrong with me,not_funny
My doctor says it’s terminal.,not_funny
"I got plenty of water, I just want a stiff drink.",not_funny
"So I asked them, ""Do I look flat to you?""",not_funny
Is it getting hotter in here?,not_funny
"It's always a quarter to three somewhere, so set 'em up, Joe",not_funny
"I ‘ve had bad news all week, Tony",not_funny
"No more for me, my head is already spinning.",not_funny
Can you tell me what a hand basket looks like?,not_funny
I guess it all started the day you were all born,not_funny
My lifeforms don't understand me.,not_funny
Cut me off before I start spinning.,not_funny
"No, I'm fine. I've had the spins forever.",not_funny
"I don't know about you, but I've been SO thirsty lately.",not_funny
"I've been pretty under the weather lately; I'm always burning up."" - Ella Jane Simmons, Oxford, M",not_funny
"Half baked!"" he calls me."" Then I says, ""You want a piece of me?""",not_funny
You ever feel like you're spinning?,not_funny
"And then my doctor said, ""It's Weltschmerz, and there's no cure!""",not_funny
Please make this stronger!,not_funny
I’ll have a double ice cap.,not_funny
I need more water,not_funny
"Sure, I love the moon, but sometimes I need a little space.",not_funny
Don't ask me for a tip... I voted green.,not_funny
"More ice cubes please, and can you turn up the AC?",not_funny
To think there was a time when I meant the world to people.,not_funny
"'Sir, why did you put some pep in my drink?' 'Because the world needs to f*cking wake up.'",not_funny
You better cut me off; I feel like I'm constantly turning.,not_funny
"It's quarter to three There's no-one in the place 'Cept You and me. So set 'em up Joe, Make it one for my baby, and one more For the road",not_funny
I know I shouldn’t be crying over melted ice.,not_funny
"Is the room spinning our is it just me?"" Mary Livesay,  Claremont, C",not_funny
I can't drink this water--it's horrible...,not_funny
I've got one humongous hemorrhoid. Come on guess what I named him.,not_funny
"Seriously, I'm leaning toward bringing back the Jurrasic",not_funny
"On second thought, can I change my entire order?",not_funny
Help me out buddy — where in me is Carmen Sandiego?,not_funny
"And then, all these royal horsemen show up and try to put me back together.",not_funny
I used to be a globe trotter. Now I'm just a homebody.,not_funny
And then he asked if I could get a world in edgeways.,not_funny
Two moons? You want two damned moons? Fuck you!,not_funny
I’ve got an ocean of problems in a world of worries.,not_funny
"Whatever, it's not like it's the end of the world.",not_funny
"Bartender, give me another, I'm in a world of trouble...",not_funny
"Sheeze, Venus has a sulfuric acid veil and sticks up her nose at be for a little too much methane.",not_funny
One minute I was diagnosed with climate change and the next thing I knew they were telling me that I was suffering from climate catastrophe!,not_funny
Every day is a revolution. Want to join?,not_funny
"After this past week, I’d like to be 70% whiskey.",not_funny
"If I don’t get away from that Moon occasionally, I go crazy.",not_funny
The doc says the cancer has globalized.,not_funny
I have the spins.,not_funny
"You know, it's not the heat; it's the humidity. Also the carbon dioxide,  the methane, the nitrogen oxides, the halogenated gases, the sulphur dioxide, the...",not_funny
I need to find a more welcoming galaxy,not_funny
"Hey, where's the ice!",not_funny
"So, the doc said it’s menopause, I’m hot, I’m cold, it never stops.”  Marty Orgel Petaluma, CA",not_funny
"... and so I said to the Sun, 'Hey buddy, could you back off a few thousand light years please?'",not_funny
No more...I'll fall on my axis!,not_funny
Tell me - did I ask to be the hot topic?,not_funny
Is it a sign of the end times that I just witnessed two Irishman leaving this establishment?,not_funny
Kool-aid with a twist?,not_funny
I'm dying for some ice.,not_funny
"I gotta go, the room is starting to stop spinning.",not_funny
I can’t help but feel that these volcanic eruptions are all my fault. Oop! There goes another one. Would you mind scratching my back?,not_funny
"Yeah, it’s hot, but it’s not my fault!",not_funny
No flat jokes.,not_funny
The hair? Yeah. Nothing you can do. I got ice like that.,not_funny
"Another Round, please. This one’s gone Flat.",not_funny
You know those wildfires? You aint seen nothin yet.,not_funny
Just one thing pal … please don’t ask me what in the world is going on”,not_funny
"Pretty soon, we’ll all be drinking neat.",not_funny
I can't remember whose shoulders I'm supposed to be on.,not_funny
"For heavens sake, I said ON THE ROCKS!",not_funny
"It’s hard to trust someone who made you incontinent, if you get my drift.",not_funny
Can you turn on the AC?  I,not_funny
"I'm bi-Heluspherical, but curious. How's your New Zealand Cab?",not_funny
What’s your vote Joe?   Planet? or not ?,not_funny
And it seems every time I turn around... there's more of 'em!,not_funny
"I mean, sure we're attracted to each other, but she just disappears for a day or so at least once a month.",not_funny
Is it me or is it starting to get really hot in here?,not_funny
All this climate change hoopla is driving me crazy!,not_funny
Things are getting so bad that I'm beginning to think that my drink might outlast me.,not_funny
Atlas shrugged. Need I say more?,not_funny
"Wow, where in the world do I start?",not_funny
And I always end up exactly where I began,not_funny
"Yes, believe it or. It,  I can have a few bad turns now and then!",not_funny
"The guy just sat there, his face filled with despair, his voice frail and hollow, and he asks me… ‘Just what kind of a world is this anyways?’",not_funny
All these computer coders would type out Hello World but no one would ever to to me.,not_funny
"I'm in a world of trouble, you have no idea.",not_funny
I've had all I can take.,not_funny
I feel like I need to pee every five minutes.,not_funny
They're even going up in space to avoid me.,not_funny
Could I get a cup of ice?,not_funny
I've been telling you for years. It's not going to work out between us.,not_funny
Can you make it a double? My ice melted too quickly.,not_funny
"...and then she says to me -- to me! -- she says, 'Oh, you've got problems? Well, I've got me a world of problems!'",not_funny
No fireball this time.  Let’s alternate with something that helps me drown my sorrows.,not_funny
"One scotch I’m a shining orb. Two? I’m a sweaty, overweight globule.",not_funny
"Between the fires, earthquakes, floods and divisiveness, I've been diagnosed as bipolar!",not_funny
A familiar stranger,not_funny
Sometimes it just feels like people are against me.,not_funny
I'm sad as hell and I just can't take it anymore.,not_funny
I'm in distress. I need Sex on the Beach!,not_funny
Egg whites in drinks?  Is no place safe?,not_funny
"And the pennies from Heaven, aren't even copper.",not_funny
I know I sound paranoid but I feel humans have ganged up to destroy me.,not_funny
Hey! My ice is melting over here!,not_funny
This wine has kind of an “earthy” aroma.,not_funny
Everybody wants me; everybody uses me.,not_funny
"What do you mean, Happy Hour is over?",not_funny
I'll have another shot of carbon dioxide,not_funny
My ice is all melted!,not_funny
I’m really glad I finally found someone to listen before closing time…,not_funny
Please make the next one 'on the rocks.',not_funny
What do these hot flashes really mean?,not_funny
Help me. I'm parched,not_funny
At first I didn’t think the Dinosaurs had anything to worry about; I couldn’t have been more wrong.,not_funny
I don't think whiskey is helping my hot flashes,not_funny
The moon said she's leaving me.,not_funny
I think I just flooded myself!,not_funny
CAN'T YOU PUT SOME ICE IN THIS,not_funny
Excuse me bartender but my ice has melted.,not_funny
I have a worldwide headache!,not_funny
"Atlas needed to take the day off, his neck's in pretty bad shape.",not_funny
Did you hear the one about the jackass who set his own house on fire?,not_funny
"Joe, what's in this drink? I feel like I'm spinning.",not_funny
I just don’t know how much more crap I can take!,not_funny
I’ll take another round the sun,not_funny
"I'm World Weary, what's your name?",not_funny
Thay said I had the World in Hands. I believed them.,not_funny
Atlas shrugged.  What do I do now?,not_funny
"Oh don't even get me started with the global warming, do you know how many I've been through.",not_funny
"If you think I need help, you should see my Mother!",not_funny
What do you mean 'you can't do anything about the ice melting'?,not_funny
More ice - quickly,not_funny
It's time to say goodbye!,not_funny
"Give me a double of water @ a splash of life, hold the humans!”",not_funny
"Men from Mars, women from Venus, and I keep getting caught between them.",not_funny
"Bartender: ""For once in my life, I have no words.""",not_funny
They spin me more than they look at me,not_funny
"For the first million years they were kind of cute.  But now, Frankly, I'll be really glad when they leave.  All 8 billion of them.",not_funny
Keep it full until I start spinning.,not_funny
You think you have problems? I got a world of problems!,not_funny
Thanks Buddy.  I'm parched!,not_funny
Do you ever feel like you have the weight of the world on your shoulders?,not_funny
"I know I’m mostly water, but why the little glass?",not_funny
Hey Fred...I need another double...I'm felling a bit 'quakey' today,not_funny
Can I get a glass of water? I'm feeling quite hot.,not_funny
"Global warming not real? I've got burning hemorrhoids, dry mouth, and acid reflux",not_funny
"No, I asked for water on my back.",not_funny
Nobody listens to me.,not_funny
Life hasn't been worth living since Atlas shrugged.....,not_funny
"I used to be the big shot, the center of everything, but now it's just Sun, Sun, Sun.",not_funny
"Are you too warm, or is it just me?",not_funny
Could you turn up the A/C?,not_funny
The other planets voted me designated drinker.,not_funny
when the world waves good-bye to you.,not_funny
Please save me!,not_funny
I’d take a blue moon but I don’t have any,not_funny
"Believe me, I really don't know what went wrong",not_funny
"For the remainder of this night, geocentrism is reality.",not_funny
"'It's really getting too much... every day, another crisis...'",not_funny
Water! Make it a double!,not_funny
Why does she keep calling me her Oyster?,not_funny
You got anything that also kills parasites?,not_funny
"Does on the rocks mean nothing to you all anymore""?",not_funny
"I'm telling you, I've never seen anything land the moon.",not_funny
"Hey Joe, Can you just leave the bottle",not_funny
Hello! Hello! Glass half empty!,not_funny
"If I hadn't gone public with all my shares of water 4 billion years ago, I'd be a multi-billionaire today.",not_funny
Thanks.  I’m parched!,not_funny
"I’ll take your specialty, around the world cocktail!",not_funny
A shot of fireball is the last thing I need right now. Can I get an ice water instead?,not_funny
I think I’ve had one too many.  Feels like the room is spinning.,not_funny
And those are just my first set of problems!,not_funny
"``Frank, I don't even recognize myself anymore.''",not_funny
This is the hottest summer of my life.,not_funny
I asked you for the Sunrise Cocktail not the Sunset.,not_funny
Sometimes I feel like I have the weight of the world on my shoulders.,not_funny
A little ice over here.  I'm burning up.,not_funny
Can you recommend a suitable iced cocktail that will cool me down?,not_funny
"If I was flat, it would all be different!",not_funny
I need help getting the weight of the world off my shoulders.,not_funny
Nobody cares.,not_funny
Do I really look that weather beaten?,not_funny
And you think your life is complicated ... ?,not_funny
I won't be mostly water for long. Keep em coming.,not_funny
HELP ME FATHER,not_funny
The wife says I’m in my own world.,not_funny
"Since my 4.543 billion year birthday, I haven’t been feeling right.",not_funny
"I know you hear it all the time but TRULY, the weight of the…",not_funny
"They were right, I'm flat!",not_funny
"So all I said was that I needed a little space, and she downgraded me.",not_funny
"I used to have hair on the back too, but now look at me!",not_funny
She says I think the universe revolves around me.,not_funny
"Yep,global warming is thirty work.",not_funny
How much to unbottle me some water?,not_funny
"This water gets my stomach upset""",not_funny
"Look, I'm 4 1/2 billion years old and these 315,000 year old brats think they own the place.  Give me a double!",not_funny
I just don’t like when people call me flat.,not_funny
Hey would you mind watching my drink for 24 seconds?,not_funny
I'll have another.,not_funny
I've been better.,not_funny
More ice and make it quick!,not_funny
There’s a drunk Australian down under causing trouble,not_funny
Be honest—do you think I’m small?,not_funny
I know you've heard this before!,not_funny
"If my life calls, tell ‘‘em I’m not here",not_funny
It's like I'm on fire right now and no one acknowledges it.,not_funny
I'll have another - double. This may be my last drink ever!,not_funny
"...and He says, 'warming, schmarming, man has free will.'",not_funny
"Floods in some places, droughts in others, what a Mother to do?",not_funny
Have you noticed how hot it is lately ?,not_funny
You are the first person to actually see a gravitional wave.,not_funny
"Neat please! I’m done with shaken, stirred and on the rocks.",not_funny
It's THEM that don't want you to know I'm flat,not_funny
She broke it off. Said things were getting too hot and unstable.,not_funny
Hey I said I need more ICE!,not_funny
"…so she says, ‘I wouldn’t marry you if you were the last man on earth!’",not_funny
"I swear, I'm not flat, just a little tipsy!",not_funny
"So I take a drink cause I’m so DRY there, you know?, and, like right away!, there’s like a FLOOD instead!!  … Hit me …",not_funny
Everything seems to be spinning,not_funny
Can't even pull in this climate !,not_funny
"What do you have to be to get another drink in this place, King of the World?",not_funny
What do you mean designated driver? I have only one way to go,not_funny
Hey man things are getting really hot these days”,not_funny
I think I'm lost.,not_funny
They really think I care about their own self destruction! Like why are they so obsessed with what I think of them? I couldn’t care less about horses if I tried.,not_funny
"Hit me again, Joe. I feel the weight of myself on my shoulders...",not_funny
"I don't care that it was 180 million years ago, a break up's a break up!",not_funny
My therapist said to stop blaming other people for my problems.,not_funny
And I don't like being called Moonface,not_funny
I'll have another - anything to make me forget all the hot flashes lately.,not_funny
"Pour me another, Ted, I always wobble on my axis.",not_funny
Can you point me in the direction of the UN?,not_funny
"You haven't by any chance seen an underage Moon in here, have you?",not_funny
Venus swiped left.,not_funny
Hello Henry. This is Earth.,not_funny
There’s no atmosphere in here.,not_funny
Don’t cut me off. I am losing my ozone layer and things are getting out of control.,not_funny
And then the guy looks at me like I was from another planet!,not_funny
"It’s been a tough week, but….I really do appreciate the fact you're sittin' here  Your voice sounds so wonderful  But yer face don't look too clear",not_funny
"Sure, call me paranoid, but have you seen Pluto in here lately?",not_funny
"Ugh, you know me. I have the whole world on my shoulders.",not_funny
"These politicians are too old to make decisions that are in my best interest, but you're probably thinking that I have no room to talk because I'm 4.5 billion years old.",not_funny
"All my ice melted. Gimme another double, all rocks.",not_funny
I used to be a meteorologist.,not_funny
"I’m running dry, can you get me a refill?",not_funny
Rocks. On the rocks. I want that ice in there!,not_funny
"They say the earth's getting hotter, so why am I still single?",not_funny
What do you mean drink up and go home?,not_funny
"It’s not just one strain of humans, I found I’ve got all of the strains on humans!",not_funny
"Man, you can't believe what it's like to carry the weight of a single person on your shoulders.",not_funny
All of my glacial ice caps…I mean…ice cubes…melted. Can I get a refill?,not_funny
Give me a cold one - I'm burning up.,not_funny
Why does anybody buy a Jeep?!,not_funny
Why do I feel like Humpty-Dumpty on a wall?,not_funny
Everyone I talk with seems so unworldly!,not_funny
Can I get this decarbonated?,not_funny
"No matter how much ice you put in my drinks, I still feel warmer…",not_funny
"So, my mother was a cartographer......",not_funny
Can I have some more ice? I'm really burning up!,not_funny
"Is the AC on in here? I'm sweltering""",not_funny
It won't hurt the planet to add a little ice next time. Trust me.,not_funny
"No, really – can I get some ice?",not_funny
My cousin Humpty says your martinis will really knock me out .,not_funny
I respectly disagree with the plastic glass.,not_funny
"And then he says, ""You've got carbon up the kazoo,"" as if it's MY fault!",not_funny
This is my last one. I’ve got the spins.,not_funny
I can't take the heat!,not_funny
I dunno. Just pour me one...and another...and another...and ano--,not_funny
"Somehow,howling at the black hole is not quite the same",not_funny
"And then a guy walks up to me and asks "" have you seen Oppenheimer yet?""",not_funny
"Make it another cold one, Sam.  I still can't cool off.",not_funny
I’m feeling flat. Can I get another round?,not_funny
"Hit me with another around.""",not_funny
Got to have ice in all my drinks these days”.,not_funny
"Is it hot in here, or is it just me?",not_funny
"I swear, I’m not Gorbachev.",not_funny
I’m here to solve the problems of the world.,not_funny
"You're fine, have another shot!",not_funny
Everyone’s trying to change me.,not_funny
"Listen, it’s 5 o’ clock in this region right here.",not_funny
I'll stick with water. After two drinks I feel like my head is spinning.,not_funny
"I'm the one that made their very existence possible, and now ... this.",not_funny
Not this kind of cider! Are you trying to ruin the atmosphere?,not_funny
Is the room spinning?,not_funny
"It’s stressful ya know.  One tiny bit out of orbit and the whole human race, not to mention discovery…gone.",not_funny
Right! My hairline too!,not_funny
"....and then she says, ""It's always something with you, isn't it?""",not_funny
Humans!  I’m crawling with ‘em and can’t shake ‘em off!  I’ve got dry skin and the shakes!  Hit me with another!,not_funny
I think you added a bit too much micro plastics to my drink.,not_funny
"Ok, Joe. I'll have one more for the orbit.",not_funny
I’m burning up over here! I’ll take another.,not_funny
"So I was like, ""Seriously, what on Earth is going on around here.""",not_funny
"I’m in a world of hurt, I tell ya, a world of hurt!",not_funny
I'd like a cooler on the rocks.,not_funny
"Do you see trees of green, red roses too? Well, I don't!",not_funny
How’d you guess I prefer the ac on???,not_funny
I feel very hot. I can't seem to breathe well and I think I have cataracts because my vision is hazy.,not_funny
"Then I heard the human vaccine was a hoax, but now I have them everywhere.",not_funny
"Excuse me — I said I wanted a sea-breeze, not a boiler-maker...",not_funny
I'm really puzzled by the whole world now.,not_funny
"If anyone in the solar system calls, I'm not here.",not_funny
"Excuse me, but my ice is melting.",not_funny
Have you seen the state of me?! I'm falling apart!,not_funny
Roz Chast has had it too.,not_funny
Why a cold brew ? I feel a couple of degrees warmer .,not_funny
”Venus gets all the sexy hoopla. Mars gets a candy bar named after him. Me? I get a crappy pair of shoes named after me!,not_funny
I wish they’d just start keeping their promises,not_funny
"World weary? Try walking in my shoes, Bud!",not_funny
Another drink would make THIS world go,not_funny
"Excuse me, may I have more ice? Mine is all melting way",not_funny
"""Could it get worse? Try getting hit by an asteroid. It's a game changer.""",not_funny
"Thing is, I feel like I'm spinning out of control.",not_funny
Don’t you get it? The weight of the world is on my shoulders.,not_funny
After everything I've done for them!!!,not_funny
Just water; I'm overheated and dehydrated.,not_funny
"Now that I'm a regular here, I think I deserve a concave barstool.",not_funny
"If I got a nickel every time someone said, ""It's a small world...""",not_funny
I've got the weight of the world on my shoulders.,not_funny
Have you got and Aspirin?,not_funny
The Creator always thought I was the runt of the family.,not_funny
"I'll have a mudslide, dark 'n' stormy, flaming volcano, hurricane, earthquake, tsunami, and some soft pretzels.",not_funny
Are you God?,not_funny
"So tell me, if the world was a glass, would it be half-full or half-empty?",not_funny
"So, Mac, it's like a keep telling ya-- nobody listens to me.",not_funny
Did ya hear the one about the asteroid and the dinosaurs?,not_funny
"Just saying,they really screwed things up for me.",not_funny
"Come on man, gimme one more shot. I've been through worse.",not_funny
What' chimate kange? I feel fust jine.,not_funny
Stop saying I'm hot!,not_funny
Now Venus says she thinks I've become too close to Moon!  She just doesn't understand the gravity of the situation!,not_funny
What state am I in?,not_funny
And if Trump wins...,not_funny
Maybe COVID. Everything’s spinning and I’m burning up.,not_funny
Thanks for the clear clean water. I really needed it.”,not_funny
I have a bad case of humans.,not_funny
Can I get some more ice? Please don't tell me it's last call...,not_funny
Please! I'm so hot. Can I have some more ice?,not_funny
"Give me a double, I don't expect to be around much longer.",not_funny
It’s to darn hot out there,not_funny
"I need a cold one, wait ... make it a double.",not_funny
Don’t tell Mother Earth I’m here!,not_funny
Has Venus asked about me/,not_funny
"Thanks, Leo, I knew you’d understand my situation.",not_funny
"Christ, what an asshole!",not_funny
I’m gonna step out for some fresh air.,not_funny
Nobody cares about me or my needs.,not_funny
So hot and bothered.  Give me a double!,not_funny
Is it the whiskey or did I just feel a tsunami?,not_funny
Can you give me something stronger? I’m in a world of trouble!,not_funny
"Whoa, it's making me feeling warm all over.",not_funny
"Sure, I sound like a pacifist.  But look closely.  I'm a Pacificist.",not_funny
She used to think the world of me.,not_funny
"A triple water, please.  And keep ‘em coming!",not_funny
My wife doesn't think the world of me.,not_funny
I tell ya I’m tired of holding up my end of the bargain…,not_funny
"Turns out, it’s called vertigo.",not_funny
Got any advice for a guy who has been treated badly?,not_funny
Do you have anything for fever?,not_funny
"if its not one thing its another, fill it to the top",not_funny
"More ice, please. I need to cool down.",not_funny
"My scalp is melting, my backside is hot, itchy, and wet, and my belly is either sweaty or burning. I'll take your midlife crisis anytime.",not_funny
"No, I didn't order port wine!",not_funny
I bet you're wondering why a guy like me ordered a glass of water.,not_funny
"I feel flushed, do I look flushed?",not_funny
If he's got the whole world in his hands does this explain why my hands are so small? -- and while you think about that I'll have another. Also keep in mind i'll say anything to cause an ear worm.,not_funny
Then they got rid of me in order to facilitate an intergalactic highway construction project for a hyperspace express route,not_funny
I ask you. Is that any way to treat your mother?,not_funny
Hey Bud. I appreciate the offer of your best “single-malt rocks”. But I’m stressed out about sustaining life on the planet - so a “splash of water” on the side - just not gonna cut it.,not_funny
"I mean, my whole life revolves around her, but I keep getting burned…",not_funny
"As it turns out, the earth may not abideth forever.",not_funny
WHY CAN'T  THE  HUMAN SPECIES ACT RATIONALLY?,not_funny
"I’m parched, make it a double!",not_funny
"Then, they dumped their garbage in my backyard!",not_funny
I found standing in a freezer helps with the baldness.,not_funny
Put some ice in it. I’m all out.,not_funny
Could you warm me up?,not_funny
"Excuse me, Sir... This water is too warm and all of my ice has melted.",not_funny
"Hello? A little service here? Jeez, what am I, a potted planet?",not_funny
"...and get me an ice water back, I'm really warm!",not_funny
NOBODY KNOWS MY NAME.,not_funny
Father how long has it been since your last confession?,not_funny
I'm starting to contemplate that I am not the only planet in the universe with intelligent life.,not_funny
Keep ‘em coming. My shoulders are killing me.,not_funny
"I feel like I'm goin' to hell, I tell yuh.",not_funny
This fever won't go away.,not_funny
"And then she said, ""Leave your little world behind and come with me.""",not_funny
"I kept warning him, ‘Atlas, don’t go!’  But did he listen?”",not_funny
I've got the weight of myself on my shoulders.,not_funny
Don't stop until I'm 71% vodka.,not_funny
Am I all there is?,not_funny
"Ice caps, ice caps, always the ice caps. Can't they take their Scotch straight up like me",not_funny
It hurts too much to laugh and I am too old to cry,not_funny
I told my son I'd come around in a year,not_funny
Sometimes I wonder if I had taken the Humpty Dumpty gig whether my life would have been less chaotic.,not_funny
Can I get more ice? It keeps melting.,not_funny
I'm actually rooting for Putin.,not_funny
"Okay, stop me if you've heard it. 8 million people walk into a bar...",not_funny
So that’s the story on my birthmark.,not_funny
I'm a planet: I drink-I spin-I orbit.,not_funny
I can't figure out what's worse: hot flashes or cold,not_funny
"...and all of a sudden, I start having these hot flashes.",not_funny
Have you seen a guy called Atlas lately?,not_funny
You think you have problems?  Let me tell you that they pale in comparison to mine.,not_funny
"Then make it a double, the way things are going it's last call for both of us.",not_funny
"Just dump the whole ice chest over my head.""",not_funny
"And so I'm like; ""Bro, I know, I get it, without you, all life would perish!"" Sheesh...",not_funny
No one understands me.,not_funny
"“What does a planet have to do to get some respect these days? Pluto has FIVE known moons, and you see what good that has done it.”",not_funny
"Nowadays, I feel like my whole me has been turned upside down.",not_funny
"Sunny, my therapist, says to fix my problems I need to start thinking outside the orbit.",not_funny
I heard your shots are revolutionary.,not_funny
but queen elizabeth had children,not_funny
Could I get a lot more ice?,not_funny
"On the rocks, please. I can't chill with this lukewarm solution.",not_funny
My life is going to hell in a hand basket.,not_funny
Have anything non-carbonated?,not_funny
"Double shot of sunscreen, extra ice",not_funny
Here’s proof you can’t eliminate global warming with deodorant.,not_funny
"Seriously, where did I go wrong with mankind?",not_funny
My axis of evil is acting up again.,not_funny
"Oh yeah?...well, I got 8 billion stories to tell you...",not_funny
"I don't get what women want these days. She says she wants a worldly guy, here I am. Then she says she wants someone who's hot. That's me, and I'm only getting hotter!",not_funny
I’ll have another.  My head stopped spinning.,not_funny
"Barkeep, I said on the rocks! That means ice! I. C. E.!!!",not_funny
"I'll have a Corpse Reviver No. 2, please",not_funny
"Whaddya mean, no more on the rocks?",not_funny
