caption,mean,label
I tell ya. No one listens to me.,1.1333333333333333,not_funny
"Hit me with your best shot!” Alan Mitchell, St. Louis, M",1.1217391304347826,not_funny
Sometimes I feel like I got myself on my shoulders.,1.1986301369863013,not_funny
No. I don’t need the usual. I said I need an ambulance!,1.079136690647482,not_funny
Please....no cream cheese on the bagel!,1.1009174311926606,not_funny
This really is the last shot.,1.257918552036199,not_funny
Ask the  Lord why is HE so angry?,1.103448275862069,not_funny
I just don’t know where the time goes. It’s as if I turn around and another day has gone by.,1.1736111111111112,not_funny
They make me feel so flat!,1.1571428571428573,not_funny
"Honestly, do I look like I'm under twenty-one?",1.2265193370165746,not_funny
It's more than the hot buttered rums that's doing this to me.,1.115702479338843,not_funny
Don’t even ask me about the chatter on Mars,1.1849315068493151,not_funny
"I’m drinking, my friend, to the end…",1.1111111111111112,not_funny
"Is it just the vodka, or is it warm in here?",1.112,not_funny
Can you put more ice in my next drink. I tend to run hot.,1.0916030534351144,not_funny
Sometimes it feels like I'm carrying the world on my shoulders.,1.162962962962963,not_funny
Gimme another shot a oil.,1.0862068965517242,not_funny
I’m considered the galaxy’s Florida.,1.1908396946564883,not_funny
"Hey, youse! Youse over there, barkeep! I need me another vodka stinger. I’m the fuckin’ planet Earth. I’m Earth and I’m getting fucked up in this goddamn son of a bitch, you hear me? Now—pour, you little bitch! Pour.",1.0694444444444444,not_funny
"Is it me, or is it getting hotter out there?",1.2798507462686568,not_funny
And then they ate the radioactive sushi!,1.1194029850746268,not_funny
She said I wasn't down-to-earth enough.,1.2355769230769231,not_funny
I’ve always felt like the weight of the world was on my shoulders.,1.2075471698113207,not_funny
These hot flashes are killing me,1.1153846153846154,not_funny
I'll take another scotch and the total annihilation of the human race.,1.15748031496063,not_funny
A bucket of ice. I need it for a toupee  over my poles.,1.1548387096774193,not_funny
"Yeah, my Weltschmerz is driving me to drink. So what of it?",1.1544117647058822,not_funny
Is there a carbon credit for not ordering ice?,1.2321428571428572,not_funny
"Fires, floods, record heat, wars, pollution….no wonder I erupt and quake.  Better make it a double!”",1.0970149253731345,not_funny
You don’t understand how fragile I am right now!,1.2751937984496124,not_funny
"More ice, please. Much more ice.",1.2904290429042904,not_funny
"I always tip 23.4%, no matter what",1.205298013245033,not_funny
Can I have  some ice please?,1.1736111111111112,not_funny
"Is it just me, or is the whole world spinning?",1.1610738255033557,not_funny
I'm all a Twitter,1.0932203389830508,not_funny
"Gimme some ozone, and don't be stingy.",1.1007751937984496,not_funny
It’s a Small World After All”  drove me to drink,1.1772151898734178,not_funny
I do NOT want another shot of Fireball.  Look at me!,1.056,not_funny
"Hey, Joe. Is it hot in here, or is it me?",1.1883116883116882,not_funny
Who knew there would be a Global Negroni week???,1.1194029850746268,not_funny
I want your most cooling drink before I melt completely..,1.1224489795918366,not_funny
More and more I’ve been wondering if the Sun and I are too close.,1.1897810218978102,not_funny
What on earth are you doing here?!,1.1307692307692307,not_funny
Gimme two Tylenol and a glass of ice water.,1.152941176470588,not_funny
But nobody would really listen to me.,1.125,not_funny
Hey bud; just a tray of your best ice cubes please,1.121212121212121,not_funny
There's fire in my belly but I just keep spinning.,1.1328125,not_funny
The reason I drink so much is because I’m bipolar.,1.231638418079096,not_funny
I'll take anything without carbonation.,1.162962962962963,not_funny
So then I tore down that wall!,1.102189781021898,not_funny
"Hey, can I pay with plastic?",1.287769784172662,not_funny
"And on top of all of that, I'm having terrible hot flashes.",1.1407407407407408,not_funny
Anything on the rocks and make it a double.,1.168,not_funny
"Buddy, I just can't get THAT song out of my head!""",1.1102941176470589,not_funny
"And I can’t even carry the weight, I have no shoulders!",1.1056910569105691,not_funny
"I’ve got an eye on South America, but I’m also leaning toward Australia.",1.150375939849624,not_funny
So then I met this guy Atlas....,1.1571428571428573,not_funny
"I take the same route every day but today he decides to pull me over.  Tells me I’m going almost 1,000 miles per hour.",1.2233502538071066,not_funny
"Please, I just want something cold and refreshing…",1.175,not_funny
Just a couple of ice cubes?,1.094488188976378,not_funny
"Could I please have some extra ice, mine's all melted!",1.1798561151079137,not_funny
Would you mind cranking up the AC?  My ice is melting.,1.076271186440678,not_funny
"Father, lemme ask you... Do you ever have those days when you hear and feel really bad rumblings going on and you could swear that you're going to implode? Well, lately I've felt that rumbling going on everywhere. Can you say a prayer for me?",1.0666666666666669,not_funny
And she said I meant the world to her.,1.2087912087912087,not_funny
Do you really want to know or are you just being polite?,1.233695652173913,not_funny
I need to drink this water because I'm losing all of mine,1.1283783783783785,not_funny
Weight of the world? I am the world!,1.241025641025641,not_funny
"Hey old timer, remember me?",1.143884892086331,not_funny
I’m going to need a lot more ice.,1.1965065502183403,not_funny
I am thinking about leaving the galaxy.,1.238938053097345,not_funny
"Pour me a Double!""",1.1451612903225807,not_funny
I don't know what you're complaining about; I've always been bald.,1.1231884057971016,not_funny
Why the longitude face?,1.196078431372549,not_funny
Australia is really burning my ass!,1.2912912912912913,not_funny
...and now she's dating Mars because he doesn't wet the bed!,1.1043478260869566,not_funny
Turns out we were polar opposites -- literally.,1.2204301075268815,not_funny
"Give me some ice, I'm burning up",1.2672811059907834,not_funny
"Hey, Bartender!  My ice melted.",1.1327433628318584,not_funny
"And another, bartender. Blue planet got the blues.",1.163265306122449,not_funny
"Yeah, sure they act locally, but they do not have a clue how to think globally!",1.18796992481203,not_funny
"Finally, I found a neutral party to discuss the world’s problems.",1.1923076923076923,not_funny
Ramaswarmy said my bad rash is just a hoax!,1.08130081300813,not_funny
How is it that I’m the only mother in our solar system that has been suffering from hot flashes? You explain it to me!,1.1181102362204725,not_funny
"I feel like everyone takes me for granted, you know what I mean?",1.141891891891892,not_funny
Sometimes I feel like the weight of me is on my shoulders.,1.1328125,not_funny
It helps me come out of my shell.,1.152542372881356,not_funny
"Did you just say ""Last call?""",1.2078651685393258,not_funny
"If Venus calls, I'm not here, OK?",1.149122807017544,not_funny
"The giant oil corporations and the filthy bootlick pols who serve them are out to end me and I gladly, at least when I'm high, accept that challenge.",1.2093023255813953,not_funny
Go light on the tobasco this round: you almost melted my icecaps!,1.108695652173913,not_funny
"Another shot heard 'round me, please!",1.0785714285714283,not_funny
"Bartender, this drink is flat.",1.1761006289308176,not_funny
So what's wrong with knocking down a few?,1.135135135135135,not_funny
"If you had this many humans living with you, you would also be constantly drunk.",1.2746781115879828,not_funny
"Sir, is my table ready for me?                                                                                    Sir is my  table ready for me ?",1.117117117117117,not_funny
You would not believe the shape I’m in.,1.1355932203389831,not_funny
WTF?!,1.1655172413793105,not_funny
"So, this guy I met thinks the world of me.",1.125984251968504,not_funny
It all started with sewage overflows and bilge cleanings and now I can’t stop this binge.,1.15,not_funny
I'll take a shot of climate stability,1.1772151898734178,not_funny
I got a real big tip for you.,1.1231884057971016,not_funny
I'm talking. Stand still for a minute.,1.1407407407407408,not_funny
The other planets say I've changed  my  weather.,1.1150442477876106,not_funny
You think you have issues?,1.0873015873015872,not_funny
A little bicarbonate? Everything's burning.,1.0984848484848484,not_funny
"You're kidding, right?  Where am I going to find a designated driver?",1.2522935779816513,not_funny
"C’mon man! This glass of water won’t fix it! Al tried to warn you 17 years ago….it’s not the heat, it’s the blanket of gases you have thrown on me and I’m HOT!",1.1608391608391608,not_funny
"Good morning,. Prime mover ( wire-Puller)what's news..",1.023076923076923,not_funny
leaving so soon?,1.2016129032258065,not_funny
And then it turns out that carbon dioxide is actually good for you!,1.1717791411042944,not_funny
"""Oy vey!  Do I have global issues....""",1.204968944099379,not_funny
So where exactly are you standing?,1.146153846153846,not_funny
What do mean it's closing time!,1.1,not_funny
"Another round of ice, please?",1.1367521367521367,not_funny
All I want to do is escape this world with a quiet drink in nice bar.,1.0505050505050506,not_funny
"So long, it’s been good to know you.",1.0991735537190082,not_funny
Could I get something less carbonated?,1.2030456852791878,not_funny
"Excuse me, do you have any more ice?  Mine melted too quickly.",1.2754237288135593,not_funny
"On top of everything else, I have to start planning my five-billionth birthday.",1.1574074074074074,not_funny
I need a cold one. Temperatures have been out of control!,1.1646341463414631,not_funny
That's just it ... I can't get out of the kitchen.,1.111940298507463,not_funny
"Another huge asteroid would fix me right up, but until that day  comes along, I drink.",1.1875,not_funny
"Man, do I appreciate the AC in this place.",1.2119205298013245,not_funny
"I know I've had enough, but if I stop drinking, I'll stop spinning, and then we'll have real problems.",1.1,not_funny
I hate those commercial air flights.,1.144,not_funny
"Can I get some ice, I’m boiling over here.",1.1690140845070425,not_funny
"Hey, my problems are your problems, whether you think so or not!",1.137931034482759,not_funny
Don't ask about Madonna's World Tour!,1.219895287958115,not_funny
"Hey, I'm burning up over here.  How about a cold one?",1.1920529801324504,not_funny
Atlas shrugged,1.1764705882352942,not_funny
I'm seriously thinking of ending it all...,1.1702127659574468,not_funny
"Hey, bartender, I'm dyin over here.",1.1724137931034482,not_funny
"I'm sick and tired of heating up, make the next drink a double.",1.1666666666666667,not_funny
"I know you've heard it before, but this relationship I'm in is literally toxic.",1.1917808219178083,not_funny
"Emissions trading? Carbon capture? Well, why don't you rearrange the deck chairs while you're at it?",1.1367521367521367,not_funny
See you on the dark side of the moon. Cheers!,1.1732283464566928,not_funny
My doctor said I am way too old for hot flashes so something else is causing all of these problems.,1.2307692307692308,not_funny
Hey! Where’d my ice go?,1.2489270386266094,not_funny
Why can't you get it Right for a Change?,1.0677966101694916,not_funny
I ordered an ocean's worth..,1.1441441441441442,not_funny
"How am I? I'm hot. I'm cold. I'm dry. I'm wet. I'm high. I'm low. I feel like I'm just going in circles. And I'm infected with billions of noisy, messy, dirty, multiplying and spreading little destructive pests.",1.128787878787879,not_funny
Can I get some ice? I'm running out,1.2095808383233533,not_funny
Bring back the whole bottle.,1.2916666666666667,not_funny
Ever feel like there are billions  of bugs crawling all over you?,1.281021897810219,not_funny
Do I look flat in this globe?,1.1869918699186992,not_funny
It just doesn’t make a world of difference to me any more.,1.131578947368421,not_funny
More water please.  Mine's evaporating.,1.125,not_funny
"To me, there's no such thing as a ""good burn""",1.1322314049586777,not_funny
"Everything was going great for 4 billion years, then the monkeys started using fire, and the next thing you know, they're messing with my climate!!",1.1735537190082646,not_funny
'It just seems like every time I turn around it's a new day!',1.1726190476190477,not_funny
I feel so small.,1.196808510638298,not_funny
"What about Mars? Mars has it easy! I bet you never see Mars in here, do you?",1.2065217391304348,not_funny
Being hot isn't all it's cracked up to be.,1.2131979695431472,not_funny
"I have a fever, I cough, I shiver, I sweat excessively and excrete but nothing helps.",1.0588235294117647,not_funny
What I really need is a world liter.,1.0454545454545454,not_funny
"Actually, can I get this on the rocks?",1.126984126984127,not_funny
I feel like they're crawling all over me,1.2269938650306749,not_funny
"What? No! It’ wasn’t me, it’s those wind farms!",1.1162790697674418,not_funny
turn on the damn air conditioner already!,1.119047619047619,not_funny
And another thing.....He DOESN'T have me in His hands!,1.1239669421487604,not_funny
Any opportunities for a retiring planet?,1.0490196078431373,not_funny
More ice; hurry!,1.1160714285714286,not_funny
Can I send this back and get a Mind Eraser?,1.079136690647482,not_funny
Why must it always be Mercator!,1.2753036437246963,not_funny
"So much for this guy being a well rounded individual""",1.1,not_funny
My life doesn't understand me.,1.1510791366906474,not_funny
No ice. Hilarious,1.237068965517241,not_funny
This climate change stuff is driving me to drink!,1.1717791411042944,not_funny
I need a cold drink,1.1388888888888888,not_funny
I'm gonna need something stronger; I just watched An Inconvenient Truth.,1.1791907514450868,not_funny
"Then this comet..what's it's name, almost sideswiped me..""",1.2061855670103092,not_funny
"Frankly, I'm only here 'cos you have air conditioning.",1.2596491228070177,not_funny
Hey bartender. Can ya make it a double cuz I’m in big trouble!,1.0964912280701755,not_funny
Do you mind if I smoke?,1.1972789115646258,not_funny
"...so i say 'Go to Mars, see if I care!'",1.1851851851851851,not_funny
"So then I sez to him, 'Buddy, you think you've got problems...'",1.2547169811320755,not_funny
At this point it's definitely half empty.,1.0975609756097562,not_funny
Weight of the world on my shoulders? You have no idea.,1.119205298013245,not_funny
We're going to need something stronger than this!,1.1217391304347826,not_funny
"Ever feel like you've got the weight of . . . forget it, I'm drunk.",1.2738095238095235,not_funny
"A birthmark, no, that's South America.",1.2215909090909092,not_funny
What's good for drowning my sorrows?,1.1374045801526718,not_funny
You know where a planet like me can find a stray asteroid or two? I’m overdue for a cleanse.,1.110236220472441,not_funny
You'd drink too if you knew the sun was going to grow into a red giant in 7.5 billion years and vaporize you!,1.1824817518248176,not_funny
What do you mean...you ran out of ice?!,1.092436974789916,not_funny
I still haven’t gotten over losing Pluto.,1.1260504201680672,not_funny
I'm not feeling well.,1.1615384615384616,not_funny
"Scotch, neat. We’re running low on ice.",1.1074380165289257,not_funny
"Check, please, I'm feeling my climate change.",1.0847457627118644,not_funny
"people were saying it's a wide world so I went on a diet, now I'm hearing it's a small world so I'm back to drinking again""",1.094017094017094,not_funny
"I’m anxious, stressed, I’m all over the map.",1.2448979591836735,not_funny
"If I don't have a reason to DRINK no one does.  Who do those radical, republican, science deniers think they are?",1.167883211678832,not_funny
"Whaddya mean, ""It's closing time?""",1.0819672131147542,not_funny
"When I'm the one that needs a drink, there's a problem.",1.1677018633540373,not_funny
I can't wait for you people to kill yourselves off so I can get back on the wagon.,1.1416666666666666,not_funny
I tell ya I'm feeling seismic changes in my personality!,1.164179104477612,not_funny
I have been moving around. Which time zone is your bar in?,1.075187969924812,not_funny
Got anything with no carbon?,1.1901408450704225,not_funny
"On second thought, yes to the ice.",1.1487603305785123,not_funny
And then Doc says these hot flashes are normal at my age.,1.137931034482759,not_funny
"I said, it's hot! Where's my ice?",1.1,not_funny
More ice please. My hot flashes are getting unbearable.,1.126865671641791,not_funny
The abuse is getting to be too much!  I’ll take another double of ice on the rocks.,1.1484375,not_funny
I literally can’t anymore.,1.1417910447761197,not_funny
"I’m telling you Joe, the whole solar system is rigged!",1.1578947368421053,not_funny
"Hey Buddy, You have no idea the pressure I’m under.",1.1470588235294117,not_funny
I just need a little something to cool me down.,1.1612903225806452,not_funny
Is it the alcohol or is it really hot in here?,1.1515151515151516,not_funny
I feel like I’ve got the weight of the world on me…..,1.149122807017544,not_funny
"And then she was like, ""I'm leaving you for Mars.""",1.119047619047619,not_funny
I’ve been hearing voices.,1.1656050955414012,not_funny
"I shouldn’t, but I turn to drink when I miss Pluto.",1.19375,not_funny
If a young Swedish girl calls I'm not here.,1.2303030303030302,not_funny
"We've been a couple for 4.5 billion years, Ok.  Called herself Astroid.  Then, out of the blue, she comes crashing into me like a fireball!   So she's actually ""a meteor right?""  #mynewyorkercaption",1.1968911917098446,not_funny
"Ever since this Jesus guy showed up, I've been feeling all woozy-maybe you'd know something about it?",1.0923076923076922,not_funny
Can I get some more ice? Mine's melted,1.1271186440677967,not_funny
And why is Earth Day in April?  My birthday is in September.,1.2272727272727273,not_funny
Can I get some ice in my water.  I'm getting awfully warm.,1.1440677966101696,not_funny
"This weather, huh?",1.1596638655462186,not_funny
I’m seeing stars,1.171875,not_funny
It's just not my day.,1.104,not_funny
"I says to Copernicus, “Keep it to yourself.” Such a jerk.",1.263157894736842,not_funny
And just who do you think is carrying the 'cares of the world' on their shoulders?  Jim Beam. That's who.,1.1748251748251748,not_funny
And then I went blind for 160 million years until Pangea finally broke up.,1.099236641221374,not_funny
"No more for me, I’m trying to watch my equator.",1.1643835616438356,not_funny
"The ginger, apple cider vinegar & turmeric shot please",1.115942028985507,not_funny
"I know what I am talking about, it’s a global  problem!",1.1538461538461535,not_funny
"Excuse me, is this organic.",1.2350230414746544,not_funny
"No, you don't understand. It takes a village.",1.181159420289855,not_funny
Give me something stiffer. We're running out of time.,1.1764705882352942,not_funny
"Believe me, everything was fine until the Humans arrived.",1.2098765432098766,not_funny
I get no respect!,1.2121212121212122,not_funny
I've got humans coming out my axis.,1.1756756756756757,not_funny
This global warming is giving me a hell of a thirst!,1.181818181818182,not_funny
"Look, can you just call Al Gore? He'll pay my tab.",1.0964912280701755,not_funny
They're killing me Joe!,1.1719745222929936,not_funny
Sure! Now that I’m hot I get all the attention!,1.1328125,not_funny
"I don't know if it's obvious, but i've been going through a lot of changes lately",1.294701986754967,not_funny
"Pangaea, man! Pangaea! I drink to forget my big split-up!",1.1549295774647887,not_funny
I joined the Flat Earth Society to try and lose a few pounds.,1.2780269058295963,not_funny
"Im telling ya, I need a big turn around in the next day",1.1454545454545455,not_funny
All these sectarian conflicts are wearing me out. What do you have for that?,1.167883211678832,not_funny
"No, you’re thinking of my brother, The Earth. I’m just A Ping Pong Ball With Lesions.",1.1904761904761905,not_funny
How about one more for the road.,1.1544715447154472,not_funny
Gimme anything on ice.,1.217142857142857,not_funny
I’m always at war with myself,1.2157894736842103,not_funny
"Actually, I prefer the Devonian Era.",1.1510791366906474,not_funny
Top me off with some ice? I'm getting low over here.,1.1582278481012658,not_funny
Could I get some water?,1.1666666666666667,not_funny
My biggest problem is that I'm bipolar.,1.1703703703703705,not_funny
"So Doc, I says, I really don't think these heat-flashes are menopause related.",1.175324675324675,not_funny
"I hate to complain, but I have a world of problems.",1.1458333333333333,not_funny
Why do people call me the blue planet? I can be happy!,1.2215909090909092,not_funny
I feel like I'm carrying the weight of the world on my shoulders.,1.1823529411764706,not_funny
He said I was flat. I'm a 32DD!,1.1470588235294117,not_funny
"Woe is me, I bet on the Yankees and Mets this year.",1.1538461538461535,not_funny
Global warmed pal... pour me another,1.0902255639097744,not_funny
"I’m having an “Annus Horribilis,” and even the Moon is eclipsing me these days.",1.088,not_funny
"She was my sun, my moon and all my stars but then she left me",1.2196531791907514,not_funny
Just one more.  I need to chill.,1.195121951219512,not_funny
I miss how we were!,1.1311475409836065,not_funny
"You might think otherwise, but it's never my turn.",1.109375,not_funny
Can you turn up the air conditioning?   It’s getting warm in here,1.148148148148148,not_funny
These people are killing me,1.2487046632124352,not_funny
Can I get some ice? I just can’t cool down.,1.1142857142857143,not_funny
He had the whole me... in his hands. He had the whole me in his hands!,1.184971098265896,not_funny
Seriously! Plastic?,1.2433862433862437,not_funny
On the rocks?  Not funny.,1.1349206349206349,not_funny
Having your ear means the world to me.,1.140625,not_funny
Do you think I should see a doctor? I've been running a fever for the last decade or two.,1.1788079470198676,not_funny
"Yeah, me too.  I’ve had nothing but complaints all day.”",1.2119565217391304,not_funny
Mama always said—never end up in someone else's science project...,1.1353383458646618,not_funny
I am dying.  Make it a double,1.2378640776699028,not_funny
"Sir, can I have some more ice? It's all melting way too fast",1.1907894736842106,not_funny
Make it a cold one. I'm running a fever of 1.5 degrees Celsius.,1.1176470588235294,not_funny
Can you tell me how to get my kids to clean up their mess?,1.206451612903226,not_funny
Do you have anything besides Fireball?,1.136,not_funny
Do you have any low carb(on) beers?,1.1785714285714286,not_funny
Clearly one drink won’t cut it.,1.1271186440677967,not_funny
Order in the world.,1.148936170212766,not_funny
"Well, if you think you've got it rough, come live in my world for a day.",1.2364532019704433,not_funny
"Ho, boy, what I could tell you,  you don't wanna know!""",1.1696969696969697,not_funny
You don't know the half-life of it!,1.15,not_funny
"The moon and me, we've been together a long time. It's good. But predictable. And lately we've been drifting apart.",1.1575342465753424,not_funny
"If it's not one thing, it's the other.",1.1290322580645162,not_funny
Sometimes I feel  like I  have the whole world on my shoulders...,1.2093023255813953,not_funny
Would you believe sailors actually have willingly gone in my mouth? More than once?,1.146341463414634,not_funny
"I've tried quakes, floods just can't get rid of this infestation.",1.1757575757575758,not_funny
"Oy, am I schvitzing over here...",1.162162162162162,not_funny
Can you make it on the rocks? I need to cool down.,1.0833333333333333,not_funny
And now my doctor says I need to cut back on my drinking because my sea levels are rising!,1.28719723183391,not_funny
I’m gonna need another boilermaker!”,1.1048387096774193,not_funny
...and one more for the orbit.,1.1875,not_funny
I got my own problems.,1.1812080536912752,not_funny
"What do you mean ""Cool down""?? I can't--that's the damned problem!",1.2076502732240435,not_funny
"I tell you, first they suck you dry, then they pump you full of gas and light a match…what are you gonna do?",1.1639344262295082,not_funny
"Set me up, Joe. I’ll have one more for Mother Nature and one more for the road.",1.1776315789473684,not_funny
The goddamn oil spills are putting a kink in my shorts.,1.048,not_funny
Tell the chef this needs more salt.,1.137931034482759,not_funny
You won't believe the day(s) I had!,1.1056910569105691,not_funny
My kids. Ugh! What can I say?,1.2122905027932962,not_funny
I never get no respect!  Every night I get mooned!,1.1948051948051948,not_funny
No respect. I tell ya Mack I get no respect at all.,1.164179104477612,not_funny
I could really use some water.,1.2912280701754386,not_funny
Half of me thinks I'm not getting hotter.,1.1203007518796992,not_funny
"My God! Who told you that you could make a ""Water and Water""? This is disgusting!",1.0522388059701493,not_funny
I’m trying to reduce my bourbon footprint.,1.2421052631578948,not_funny
"Nah, I'm not much of a drinker: those hollow earth rumors aren't true.",1.0294117647058822,not_funny
What planet do you think you’re living on?,1.1102941176470589,not_funny
You look dizzy,1.1575342465753424,not_funny
Why do you hate me?,1.1654135338345866,not_funny
Can I have one of those really big ice cubes?,1.106060606060606,not_funny
"Dude, I've had a hell of a day bartender! We just lost Pluto, who's next Mickey or Goofy? - Quinn Juhlin",1.0427350427350428,not_funny
"Nobody believes me. I’m not faking it, my wobble is a little off",1.180232558139535,not_funny
And then the news says that drinking alcohol dehydrates you and makes you even warmer!,1.094488188976378,not_funny
So this world walks into a bar . . . .,1.1492537313432836,not_funny
"I'm telling ya, it was so hot in my house, I didn't catch a wink of sleep in July.",1.1726618705035972,not_funny
"I know most people's looks decline with age, but I'm getting hotter all the time.",1.179310344827586,not_funny
Do you have anything stronger? I’m already 70% water..,1.2157894736842103,not_funny
"Barkeep, I'm telling ya, I'm too young to die.",1.1544117647058822,not_funny
Don’t even get me started about billionaires on Mars.,1.0923076923076922,not_funny
I wish Atlas hadn’t gone into the moving business.,1.1804511278195489,not_funny
"And then she says ""Oh yeah, because the universe revolves around you!"", which I thought was a low blow.",1.146341463414634,not_funny
Feels like I’m carrying the whole world on my shoulders.,1.1946308724832215,not_funny
I'm spinning out of control,1.110236220472441,not_funny
I wish He'd come down here.,1.1567164179104477,not_funny
"I knew I was in trouble when people replaced ""worldwide"" with ""New York City.""",1.1470588235294117,not_funny
"I can give her the world. But, she just wants Paris.",1.178294573643411,not_funny
Hurricane happy hour?,1.158273381294964,not_funny
"It's no hoax, but quite a sobering thought.",1.0827586206896551,not_funny
Three planets walk into a bar.,1.1416666666666666,not_funny
"...and, on top of all that, they have the unmitigated audacity to call ME a hothead.",1.1946308724832215,not_funny
She found out they have a mutual friend from college. So why does that make ME small?!,1.0925925925925926,not_funny
I know I'm 70% water... but I need a drink!,1.0884955752212389,not_funny
One for the road?,1.096774193548387,not_funny
"Yeah, I get a pension. But now I’ve got 7.5 billion years with nothing to do.",1.1851851851851851,not_funny
I think I'm having a nervous breakdown!!!,1.1031746031746033,not_funny
"So I said, ""I'm no flatter than you are,"" and now somehow I'm the bad guy.",1.1328125,not_funny
"-""Are you okay?"" -""Relax..I can keep going""",1.1094890510948905,not_funny
"Some call it evolution, to me it's still slime.",1.2526315789473683,not_funny
My son thinks everything revolves around him.,1.2289156626506024,not_funny
Is it hot in here?,1.0930232558139534,not_funny
One more before closing? Better make it a strong one - I'm already 70% water.,1.1507936507936507,not_funny
Used to be being earthy was a good thing,1.207792207792208,not_funny
Some of our best wine areas are suffering from drought and others are being devastated by flooding.,1.1171875,not_funny
"I'm not self-centered, you know, but there can't really be life on other planets, right?",1.141732283464567,not_funny
It all started with Adam and Eve,1.1666666666666667,not_funny
My wife won't go around the world anymore!,1.1166666666666667,not_funny
You are good with making it dry.,1.0975609756097562,not_funny
"Not shaken, not stirred. Just on the rocks, all night long!",1.1690140845070425,not_funny
"I flew all the way to Amsterdam,  and I can’t find the famous Subduction Zone …",1.054054054054054,not_funny
How am I doing??  You had to ask!!,1.1338582677165354,not_funny
"Make mine dirty, like Uranus.",1.1585365853658536,not_funny
And then she said I could be hotter,1.2364532019704433,not_funny
Could I please have some ice?,1.28719723183391,not_funny
ice please!,1.1923076923076923,not_funny
What do you mean you've run out of ice ?,1.1975308641975309,not_funny
"Sir, you don’t understand. If I don’t continue drinking, I will stop spinning.",1.2267441860465116,not_funny
"Don’t worry, I always have the spins",1.1339285714285714,not_funny
Can you fucking believe it? A season-ending Achilles tear on his FOURTH SNAP?!,1.1788079470198676,not_funny
You'll have to ask ExxonMobil to pay the tab. They're bleeding me dry.,1.143884892086331,not_funny
Salted or unsalted?,1.1472868217054264,not_funny
"They always say they see the potential for life in me but they're looking at me from 120 years ago, you know? What if that's not who I am anymore?",1.1171875,not_funny
If the Green New Deal doesn't pass my whole life will be up in smoke!,1.1333333333333333,not_funny
Could you spare some more ice?,1.16,not_funny
What do you mean? Vodka is sanctioned?,1.146551724137931,not_funny
She says I am flat,1.2376681614349776,not_funny
Who am I? Gorbachev? Phantom of the Opera? A fallen Humpty Dumpty? Guess…Who am I?,1.125925925925926,not_funny
Do you ever get the feeling you have zillions of microbes crawling over you too?,1.124087591240876,not_funny
The Moon hasn't spoken to me in six million years.,1.2277227722772277,not_funny
Another wine cooler might just help save the polar ice cap.,1.1,not_funny
I haven't had a day off in seven billion years.,1.2693726937269372,not_funny
Spaceships! The fear of abandonment feels worse than the abuse.,1.096,not_funny
"Bubbles alone are fine, it’s the carbonation I can do without.",1.1654676258992809,not_funny
"Let me tell ya,I get no respect!",1.2552301255230125,not_funny
What do you mean the ice melted?,1.0902255639097744,not_funny
"Jeeeeess, Larry, those humans burning fossil fuels are really making my asthma act up!",1.2012987012987013,not_funny
No more happy hour! What's the world coming to?,1.2651162790697674,not_funny
"Yes, with a twist. But not straight up. With a slight tilt to the axis.",1.1544715447154472,not_funny
"I tell ya, I don't get no respect. No respect at all.",1.1056338028169015,not_funny
Get me a screwdriver.  I need to fix a few things.,1.100840336134454,not_funny
Why can't I run up a bar tab like everyone else?,1.0857142857142856,not_funny
I've got the weight of me on my shoulders...,1.1134751773049645,not_funny
I’m tired of these constant hot flashes. Especially since they are not all my fault.,1.1416666666666666,not_funny
"I tell you Gus, I'm about to just give it all up.",1.09375,not_funny
Bartender can I get some more ice? All mine has melted.,1.178082191780822,not_funny
"I hear Google, Tesla and Apple are bidding to slap their corporate name on me, so you can kiss Earth goodbye.",1.1221374045801529,not_funny
I can never find pants that fit...,1.206896551724138,not_funny
Global warming is a hoax !,1.094017094017094,not_funny
I damned well am getting hot and bothered.,1.1209677419354838,not_funny
Could you turn up the A.C. a little?,1.1777777777777778,not_funny
"And why is it always a ""handbasket""?",1.176923076923077,not_funny
This job is killin me.,1.1870503597122302,not_funny
My humans don't understand me.,1.1171875,not_funny
"The glass half-full is not going to solve my warming issues - gimme a double, on the rocks!",1.1408450704225352,not_funny
Do you have any non-carbonated drinks?,1.0534351145038168,not_funny
So then she calls me an oddball.,1.1736111111111112,not_funny
I feel like I have the world on my shoulders.,1.1428571428571428,not_funny
My wife thinks I'm too geocentric.,1.284,not_funny
I'm going to be meeting Venus here. Do you serve Molten Lava Martinis?,1.0859375,not_funny
I couldn’t find another way to avoid reality.,1.1258741258741258,not_funny
Is there any hope?,1.09375,not_funny
"I see your ice is melting, too.",1.2973856209150327,not_funny
I haven't any drinkable water left. Where do you get yours?,1.162162162162162,not_funny
"Look, none of my siblings have creatures like you boring holes and mucking up the place.There’s a reason I’m the family soak.”",1.139240506329114,not_funny
I just don’t know what I’m coming to…,1.2814814814814814,not_funny
Got any stronger electrolytes to treat this dehydration? This blazing heat has caused me to lose about 50% of my water,1.1300813008130082,not_funny
Sitting on a rainbow wears me out.,1.2065217391304348,not_funny
Just water.  I'm hot!,1.1805555555555556,not_funny
"Set me up again Joe. I tells ya, it never ends with these people. The next meteor can't come quickly enough.",1.1557377049180328,not_funny
"The doctor said I could eat whatever I wanted.  This is a good thing, right?",1.119047619047619,not_funny
"The dinosaurs were bad, but you guys? You guys were a death sentence.",1.197674418604651,not_funny
